"CourseID","Descr"
"047390","Prerequisite: While priority is given to students within the program, studentswishing to enrol in the course must meet one of the followingprerequisites 1) enrolment in a major or minor program in theDepartment of Studio Arts; 2) enrolment in a BFA program with creditrequirements in Studio Arts; 3) permission of the program coordinatoras determined by portfolio submission and space availability.This introductory studio course addresses special topics in printprocesses and new technologies. Students create a portfolio of artworkthat demonstrates their research.NOTE: Specific topics, and additional prerequisites if required, will be stated in the Undergraduate Class Schedule."
"047391","Prerequisite: While priority is given to students within the program, studentswishing to enrol in the course must meet one of the followingprerequisites 1) enrolment in a major or minor program in theDepartment of Studio Arts; 2) enrolment in a BFA program with creditrequirements in Studio Arts; 3) permission of the program coordinatoras determined by portfolio submission and space availability.This introductory studio course in the basic techniques of woodcut andrelief printing focuses on creative imagery. This course covers thebasic principles of cutting and hand‑printing on wood, linoleum,and other materials. Assignments, lectures, and critiquesfocus on theoretical, historical, and aesthetic issues incontemporary print media.Equivalent Courses: Students who have received credit for this topicunder a PRIN 371 number may not take this course for credit."
"047392","Prerequisite: Students must have completed nine credits in Print Media prior toenrolling. If prerequisites are not satisfied, permission of the programcoordinator is requiredThis intermediate studio course focuses on individual creative andtheoretical development through experimentation and innovation. Thiscourse explores book structures, bindings, and print processes for thecreation of artists' books as objects. Group and individual critiques anddiscussions emphasize problem solving and critical analysis in thecreation of personal imagery.Equivalent Courses: Students who have received credit for this topic under a PRIN 371 number may not take this course for credit."
"047393","Prerequisites: Students must have completed nine credits in Print Media prior toenrolling. If prerequisites are not satisfied, permission of the programcoordinator is required.This intermediate studio course focuses on creative and theoreticaldevelopment through experimentation and innovation. Throughlectures, demonstrations, and assignments on the technical andconceptual considerations in creating traditional and non‑traditionalbook forms, this course explores book arts from the vantagepoint of print media examining the broad definition of theterms “artist book” or “book art.” Group and individualcritiques and discussions emphasize problem solving andcritical analysis in the creation of personal imagery. Thiscourse has a compulsory computer lab component.NOTE: Students are required to bear the cost of materials.Equivalent Courses: Students who have received credit for this topicunder a PRIN 381 number may not take this course for credit."
"047394","Prerequisite: The following courses must be completed previously: PRIN 291 andsix credits in Print Media. If prerequisites are not satisfied, permissionof the program coordinator is required.This intermediate studio course in the techniques of woodcut and reliefprinting focuses on creation. This course explores hand‑drawn,digital and related processes through woodcut and relief.Colour and advanced printing are covered. Group andindividual critiques and discussions emphasize problemsolving and critical analysis in the creation of personalimagery. Students develop a portfolio that demonstratestheir involvement in contemporary print theory and practice.NOTE: Students who have received credit for this topic under a PRIN 371 number may not take this course for credit."
"047395",""
"047396",""
"047397",""
"047398",""
"047399",""
"047400",""
"047401",""
"047402",""
"047403",""
"047404",""
"047405",""
"047406",""
"047407",""
"047408",""
"047409",""
"047410",""
"047411",""
"047412",""
"047413",""
"047414","Please see the GRAD Calendar"
"047418",""
"047419",""
"047420",""
"047421",""
"047422","Please see Graduate Calendar"
"047423","Please see Graduate Calendar"
"047424",""
"047425",""
"047427",""
"047428",""
"047431",""
"047435",""
"047436",""
"047437",""
"047438",""
"047439",""
"047440",""
"047441",""
"047442",""
"047443",""
"047444",""
"047445","Please see Graduate Calendar"
"047446","Please see Graduate Calendar"
"047447",""
"047449",""
"047450","This course is an interdisciplinary introduction to the cultural and social processes of food creation and consumption. Students make connections between various aspects of the food world and their own roles and responsibilities within the food system. Through an exploration, not only of things eaten, but also of food spaces and food-related activities - including design, studio arts, and architecture - students discover that interactions with food are not as matter-of-fact as often assumed.NOTE: Students who have received credit for this topic under a FFAR 298 number may not take this course for credit."
"047451","This course examines the subculture of hip hop in its contemporary and historic forms. Students study hip hop as a political and social movement that formed in reaction to the status quo in the United States and manifests through practices such as rapping, break dancing and graffiti. The course covers a variety of media and perspectives through class discussions, self-directed writing, and assigned readings, which are oriented to increase the students'  understanding of hip hop and its relationship to the changing nature of technology, corporate media, race relations and youth culture.NOTE: Students who have received credit for this topic under a FFAR 398 number may not take this course for credit.NOTE: This course may not be applied within a BFA degree or any Fine Arts specialization, major or minor program."
"047452","This course introduces animation to students with little or no background in cinema or animation studies. Topics covered include major producers of animation; concepts, such as character development; and individual artists and genres, such as anime. Upon completion of this course students are able to discuss cartoonality and naturalism as they relate to both mainstream and independent animation.NOTE: Students who have received credit for this topic under a FFAR 298 number may not take this course for credit."
"047453","Prerequisite: Two of FMST 201, 202 or 203; FMST 204, 220; or permission of the Schoolof Cinema. This course introduces students to geo-political approaches to cinema, whichquestion the primacy of the national as a determining category of analysis. This courseemphasizes the transnational flow of global media production and circulation, and offerscomparative perspectives on film movements and practices."
"047454","Proseminar I is designed to give students a broad introduction to advanced film and moving image research by putting different periods, research methodologies, theories, and genres into dynamic relation. Written assignments are required as well as an oral presentation.Prerequisite: Enrolment in Film and Moving Image Studies; or written permission of the Mel Hoppenheim School of Cinema.Note: Students who have received credit for FMST 800 may not take this course for credit."
"047455","Proseminar II is designed to give students a broad introduction to advanced film and moving image research by putting different periods, research methodologies, theories,and genres into dynamic relation. Written assignments are required as well as an oral presentation.Prerequisite: FMST 806; or written permission of the Mel Hoppenheim School of Cinema.Note: Students who have received credit for FMST 800 may not take this course for credit."
"047456","Prerequisite: Two of FMST 201, 202 or 203; FMST 220; or permission of the School ofCinema. This course provides an introduction to the concepts and language necessary tothink and write cogently about the importance of sound in the cinema. It covers issues oftechnology, aesthetics and sound design in relation to the history of cinema as anaudiovisual medium. Weekly readings and screenings offer students key analytical tools tobetter understand the soundscapes and soundtracks of a variety of film practices."
"047460",""
"047461",""
"047462",""
"047463",""
"047464",""
"047465",""
"047466",""
"047467",""
"047468","This course provides an opportunity for the study of specialized aspects and applications in computation arts. Specific topics for this course, and prerequisites relevant in each case, will be stated in the Undergraduate Class Schedule.Prerequisite: Enrolment in a Computation Arts program or written permission of the Department."
"047469","This studio course focuses on the conceptualization, process, and production of printed projects. Assignments relate content and narrative to the material nature of printed matter, printing techniques, and the responsible use of resources.Prerequisite: DART 221, 261, 262 or 263, 280; 24 credits in the Design Major; or written permission of the Department."
"047470","In this theory course, students explore physical space as a complex dynamic in which nature, architecture, things, and people continuously interact and influence each other. Students develop skills to explore such concepts as spatiality and materiality, to enhance their understanding of, and contributions to, the built environment.Prerequisite: DART 491, 492 previously or concurrently or permission of the Department.NOTE: Students who have received credit for DART 423 may not take this course for credit."
"047472","Please see Graduate Calendar"
"047473","Please see Graduate Calendar"
"047475","The workshop will consider photography as social practice and what photos can tell us about intergenerational memory practices as well as expanding our imagined community to include to others previously considered outsiders. Drawing on her own work on photography, starting with her co-edited book, Locating Memory: Photographic Acts (with Annette Kuhn), and other projects on internment camp photography and more recent community-based photography projects with asylum seekers in Scotland, Kirsten McAllister will consider the complexities of “witnessing” and “postmemory.”~~~Providers:  Centre for Oral History and Digital Storytelling~~~Leader: Kirsten McAllister ~~~Leader Biography: To be provided ~~~Learning Objectives: Coming soon! ~~~"
"047484",""
"047487","In this workshop we will explore container planting as a useful alternative for those with balconies, or concrete yards. We will look at different types of containers to buy, ones to recycle and focus on self-watering containers. This workshop is partially hands on, with participants creating their own self watering system to take home and use in their own gardens.THERE IS A 10$ FEE ASSOCIATED WITH THIS WORKSHOP FOR MATERIALS. PARTICIPANTS ARE ASKED TO BRING CASH TO THE WORKSHOP. Providers:  Concordia GreenhouseLeader: Sheena SwirlzSheena is the Events and Services Coordinator at the Concordia Greenhouse with a focus on accessible small space gardening. Learning Objectives: 1- Learn about what types of containers to buy or recycle. 2 - Learn how to build a self-watering container. 3- Learn about growing plants in small spaces."
"047490","Students reflect critically on the theoretical and methodological foundations of current art historical practice. This seminar is offered in English. Note: Students who have received credit for ARTH 800 may not take this course for credit."
"047491","Analyse des bases théoriques de la discipline et réflexion critique sur les questionnements actuels des diverses méthodologies appliquées à l'étude des oeuvres d'art. Ce séminaire est offert en français.Note: Students who have received credit for ARTH 800 may not take this course for credit."
"047492","Please see Undergraduate Calendar"
"047493","Please see Undergraduate Calendar"
"047494",""
"047496",""
"047502","ENCS 6042 Communication Techniques for the Innovation Process (4 credits)This course introduces theories of client-centred design. Topics and skills covered includequalitative data collection, customer development communication, and user interviewtechniques. Students will have hands-on experience in customer validation, audienceappropriate message creation, and advanced presentation techniques for the innovationprocess. A project."
"047503",""
"047504",""
"047505",""
"047506",""
"047507",""
"047508",""
"047509","This studio course encourages drawing based on personal experience or fictitious content, and the influence of film, books, diaries and illustration. A focus on character, setting and alternate worlds all contribute to a re-emerging interest in narrative forms such as temporality, playback, loops and sequencing.Prerequisite: DRAW 200. NOTE: Students who have received credit for this topic under a DRAW 399 number may not take this course for credit."
"047510","This studio course explores a range of conceptual approaches to drawing using both traditional and experimental methods. Drawing is used as a means to question and make propositions about bodies of knowledge.Prerequisite: DRAW 200. NOTE: Students who have received credit for this topic under a DRAW 399 number may not take this course for credit."
"047511","This studio course focuses on the experience of seeing and depicting the living human body in all its complexity and presence.Prerequisite: DRAW 200.NOTE: Students who have received credit for this topic under a DRAW 399 number may not take this course for credit."
"047513","This advanced-level studio course encourages drawing based on personal experience or fictitious content, and the influence of film, books, diaries and illustration. A focus on character, setting and alternate worlds all contribute to a re-emerging interest in narrative forms such as temporality, playback, loops and sequencing.Prerequisite: Any 300-level DRAW course. NOTE: Students who have received credit for this topic under a DRAW 499 number may not take this course for credit."
"047514","This advanced-level studio course explores a range of conceptual approaches to drawing using both traditional and experimental methods. Drawing is used as a means to question and make propositions about bodies of knowledge.Prerequisite: Any 300-level DRAW course. NOTE: Students who have received credit for this topic under a DRAW 499 number may not take this course for credit."
"047515","This advanced-level studio course focuses on the experience of seeing and depicting the living human body in all its complexity and presence.Prerequisite: Any 300-level DRAW course. NOTE: Students who have received credit for this topic under a DRAW 499 number may not take this course for credit."
"047516","A studio course designed to focus on the historical and contemporary practice of abstraction.Prerequisite: PTNG 200.NOTE: Students who have received credit for this topic under a PTNG 399 number may not take this course for credit."
"047517","This studio course addresses contemporary art issues in painting, exploring body information in relation to questions of power, race, gender, and sexuality.Prerequisite: PTNG 200. NOTE: Students who have received credit for this topic under a PTNG 399 number may not take this course for credit."
"047518","This studio course focuses on the experience of seeing and depicting the living human body in all its complexity and presence.Prerequisite: PTNG 200. NOTE: Students who have received credit for this topic under a PTNG 399 number may not take this course for credit."
"047519","This advanced-level studio course addresses contemporary art issues and their representation in painting, exploring body information in relation to questions of power, race, gender, and sexuality.Prerequisite: Any 300-level PTNG course.NOTE: Students who have received credit for this topic under a PTNG 499 number may not take this course for credit."
"047520","This advanced-level studio course focuses on the experience of seeing and depicting the living human body in all its complexity and presence.Prerequisite: Any 300-level PTNG course. NOTE: Students who have received credit for this topic under a PTNG 499 number may not take this course for credit."
"047521","An advanced-level studio class designed to focus on the historical and contemporary practice of abstraction.Prerequisite: Any 300-level PTNG course. NOTE: Students who have received credit for this topic under a PTNG 499 number may not take this course for credit."
"047522",""
"047523","Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modeling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. A project."
"047524","Please see Graduate Calendar"
"047525","Please see Graduate Calendar"
"047526","Please see Graduate Calendar"
"047527","Please see Graduate Calendar"
"047530","Please see Graduate Calendar"
"047531","Please see Graduate Calendar"
"047532","Please see Graduate Calendar"
"047533","This course continues the introduction to the basic elements of Modern Standard Arabic. Students practise conversation skills through basic general topics. This course is designed for Arabic heritage speakers who have completed MARA 203 and/or learners who have basic introductory Arabic competence."
"047534","Please see Graduate Calendar"
"047535","Please see Graduate Calendar"
"047536",""
"047537",""
"047538",""
"047541",""
"047542",""
"047543",""
"047544",""
"047545",""
"047546",""
"047547",""
"047550",""
"047551",""
"047552",""
"047553",""
"047554","Please see graduate Calendar"
"047555","Please see Graduate Calendar"
"047556",""
"047557",""
"047558",""
"047559",""
"047560",""
"047561","Prerequisite: ELEC 273; ENGR 213. Continuous-time signals. Properties ofcontinuous-time systems. Linear Time Invariant (LTI) systems. Impulse response and convolution. Systems based on linear constant-coefficient differential equations. Fourier series representation of periodic signals. The Fourier transform representation of signals and Systems. Inverse Fourier transform. Laplace Transform. Inverse Laplace Transform. Unilateral Laplace Transform. Natural and forced responses of linear differential equations.Transfer function and block diagram representation of LTI systems. Time and frequency domain characteristics of ideal and non-ideal filters. Amplitude modulation and demodulation. Lectures: three hours per week. Tutorials: two hours per week. NOTE: Students who have received credit for ELEC 264 may not take this course for credit."
"047562",""
"047563",""
"047564",""
"047565",""
"047566",""
"047568",""
"047569","Blended or hybrid learning refers to a combination of face-to-face classroom instruction and various media, usually online. Typically, some parts of the course are delivered face to face while other parts are delivered entirely online. In online activities, students are responsible for much of their own learning, and the teacher is responsible for creating those opportunities for learning through thoughtful the presenter will explore an example of a blended course with a focus on how to use Moodle and other tools to facilitate online learning activities. ~~~By the end of the workshop, participants will be able to:1. Identify the benefits and differences between blended learning versus other models of teaching. 2. Identify critical factors in the design of a blended learning course. 3. Discuss the challenges of developing and implementing a blended course and devise strategies to overcome these challenges.~~~This workshop is being led by Alicia Cundell.Alicia Cundell is a Teaching Consultant at Concordia’s Centre for Teaching and Learning, where she works with faculty to develop their teaching. She has taught internationally, having held positions at universities across the Middle East.  Alicia has 15 years combined teaching, training and educational development experience, and has worked extensively in e-learning, curriculum development and instructional design."
"047570","The Concordia classroom is a very diverse environment. This diversity is expressed in terms of the students’ ages, cultural background, language, disability condition, socio-economic status, and other non-traditional profiles. The heterogeneity of this inclusive classroom and our new online reality brings with it the challenge to design courses that meet the objectives of the course or program while effectively responding to the needs of all learners. In order to meet these challenges, innovative approaches like Universal Design for Learning (UDL) are being implemented. Designing our courses using these strategies and techniques makes them more accessible to everyone, thus reducing the need for individual accommodations.~~~By the end of this workshop, you should be able to:• Describe  the three principles of universal design for Learning (UDL)• Identify effective teaching strategies and approaches for each principle~~~This workshop will be led by Anna Barrafato.Anna Barrafato holds a Master’s degree in Counselling Psychology from McGill University and is a licensed psychologist and a Disability Accommodation Specialist at the Access Centre for Students with Disabilities (ACSD) at Concordia University in Montreal, Quebec.  She has been working in Student Services for over 10 years, and has provided individual personal and career counselling, as well as facilitated workshops and group therapy sessions in the areas of eating disorders, career development, ADHD, etc. Ms. Barrafato is a part-time faculty member within the Department of Education at Concordia University and has taught courses in inclusive education, educational psychology and diversity. For further workshop information, contact the Centre for Teaching & Learning at 514-848-2424, extension 2495 or teaching@concordia.ca."
"047572","GradProSkills Ambassador Program is a way to recognize and reward students who already show great enthusiasm for GradProSkills workshops and events. Ambassadors's receive recognition on your GradProSkills record under the Leadership skill domain (after 15 hours of service). They also receive a letter of acknowledgement from the Dean of Graduate Studies.Students accumulate hours by:  - Delivering orientation sessions in your department - Hosting an “outreach” event through your departmental association - Promoting GradProSkills on your social media networks - Representing us at “outreach” information tables and other events throughout the year - Being recorded in a video testimonial - Writing a Blog entry for our GradProBlog - Providing feedback through a focus group and questionnaire (once per year) - Participating at one of our special events"
"047575","This course is an advanced survey of literary theory, considering those thinkers whose work has been particularly influential for the discipline’s understanding of the nature and function of literature and its production. Figures to be studied may include Aristotle, Sidney, Nietzsche, Althusser, Lacan, Derrida, Barthes, Foucault, Deleuze, Irigaray, McLuhan, Badiou, Zizek, and Kristeva."
"047576","Please see Graduate Calendar"
"047577","Please see Graduate Calendar"
"047578","Please see Graduate Calendar"
"047579","Please see Graduate Calendar"
"047580","Please see Graduate Calendar"
"047581","Please see Graduate Calendar"
"047582","Please see Graduate Calendar"
"047583","Please see Graduate Calendar"
"047589",""
"047590",""
"047591",""
"047592",""
"047593",""
"047594",""
"047595",""
"047596",""
"047597",""
"047598",""
"047599",""
"047600",""
"047601",""
"047602",""
"047603",""
"047604",""
"047605",""
"047606",""
"047607",""
"047608",""
"047609",""
"047610",""
"047611","This peer writing group provides a supportive environment to develop your research statements for funding applications. IMPORTANT NOTES:1. Prior to this workshop participants will be asked to upload a draft of their funding application to Moodle, to allow the peer reviewers the chance to review your draft prior to the workshop. Time in-class will be spent in small groups discussing individual proposals.  2. Participants are strongly encouraged to attend GPSC465 – Fund Writing Strategies prior to this workshop.3. This workshop is specifically for Health Sciences students. ~~~In this workshop, participates will have focused and dedicated time for developing your funding application in a peer supported environment.~~~The peer reviewers who will lead this workshop have experience preparing a successful funding application to one of the Tri-council granting agency.  The workshop leaders include:- Denise Ma, PhD Candidate, Department of Psychology - Kester Dyer, Read Write & Present Group Leader, GradProSkills; and PhD Candidate, Mel Hoppenheim School of Cinema- Margaret Lawrence, Awards Advisor, School of Graduate Studies"
"047614","Critical Issues in Marketing"
"047616","Learn how transferable skills will help you succeed in a non-academic career beside your diploma. Learn how to explore different paths outside professional positions. Learn to develop your career readiness for jobs outside teaching in university. ~~~After this workshop, participants will be able to:1) Name common transferable skills that graduate studies develop to better identify their own competencies;2) Explore the range of non-academic career paths that exist for graduate students, particularly those in research programs;3) Practice techniques to uncover hidden job opportunities; 4) Locate resources and networks that support graduate students in non-academic career planning. ~~~ This workshop will be led by Barbara Tremblay from Career and Placement Services."
"047618","Please see Graduate Calendar"
"047619",""
"047620",""
"047621",""
"047622","Students design, implement and present advanced individual or collaborative projects in any area of jazz studies.Prerequisite: 60 credits completed in the BFA Specialization in Jazz Studies."
"047623",""
"047624",""
"047625",""
"047626",""
"047627",""
"047628",""
"047629",""
"047630","Subject matter varies from term to term and from year to year. Students may re-register for this course provided that the course content has changed."
"047633",""
"047634",""
"047635",""
"047636",""
"047637",""
"047638","Please see the Graduate Calendar"
"047639","Please see Graduate Calendar"
"047640",""
"047641",""
"047642",""
"047643",""
"047644",""
"047645",""
"047646",""
"047647",""
"047648",""
"047649",""
"047650",""
"047651",""
"047652",""
"047653",""
"047654",""
"047655",""
"047656",""
"047657",""
"047658",""
"047659",""
"047660",""
"047661",""
"047662",""
"047663",""
"047664",""
"047665",""
"047666",""
"047667",""
"047668",""
"047669",""
"047670",""
"047671",""
"047672",""
"047673",""
"047674",""
"047676",""
"047677",""
"047678",""
"047679",""
"047680",""
"047681",""
"047682",""
"047683",""
"047684","A major portion of the doctoral program involves the planning and execution of innovative and original research under the direction of a supervisor or two co-supervisors. The thesis is examined by a Thesis Examining Committee and is defended orally."
"047685","Active Learning in Science Teaching: Evidence for Its Use & Strategies to Incorporate Active Learning into Your Course (Co-hosted by the Biology Department) This workshop will provide an introduction to active learning in science teaching and expose participants to evidence that supports using these approaches. Participants will have the opportunity to explore active learning strategies and leave the workshop with strategies they can use in their own classrooms. Participants will come away from the workshop with strategies for active learning they can use in their own courses right away. Goals:·      Explore evidence that underlies the use of active learning ·      Demonstrate understanding of the benefits to using active learning in the higher education science classroom·      Identify strategies that can be used immediately to encourage active learning in their current classes Workshop Facilitator:Dr. Martha Mullally, BEd., PhDScience Teaching and Learning Fellow, Carl Wieman Science Education Initiative, University of British Columbia, Dept. of Zoology Facilitator Bio: Martha Mullally joined the Carl Weiman Science Education Initiative in July, 2013, to pursue her passion for science and teaching in this unique post-doctoral position.  Before becoming an STLF Martha completed her Ph.D. in the Biology Department at the University of Ottawa, where she studied the use a neotropical vine, Souroubea sympetala, to treat anxiety disorders.   Her work as an STLF combines Martha's passion for excellence in science with a love of teaching, and commitment to excellence in teaching, something that she developed teaching at the Cold Spring Harbor Lab, and as a high school science teacher.  Martha's work at UBC has focused on the experience of first year biology students, she supports members of the teaching team, instructors and teaching assistants, to implement active learning strategies in large, introductory courses.  Martha is also engaged in pedagogical research, investigating the implementation of large reform projects in biology departments and  problem solving in genetics."
"047686","This workshop will consider how oral histories can be used as a starting point for creative writing exercises; prompting imaginary geographies which inform our understandings and experiencing of place.Workshop Leader: Ceri Morgan"
"047687",""
"047688",""
"047690","This workshop will define the various elements that comprise a literature review and provide practical strategies for students in the process of completing a literature review for coursework. Specific topics that are covered include identifying scholarly literature, creating and following a research plan, and assessing the usefulness of texts for your literature reviews.Students will also have the opportunity to read and examine samples of literature reviews from completed dissertations and critique them with their peers.~~~After attending this workshop, participants will be able to:1. Describe the contents and purpose of a literature review2. Set a strategy for writing and structuring a literature review3. Identify the benefits of notetaking and reference management tools when writing literature reviews4. Identify acceptable sources for inclusion in literature reviews5. Identify useful reading strategies for writing a literature review~~~This workshop is led by Eileen Mary Holowka.Eileen Mary Holowka is a writer and PhD candidate currently studying the intersections of social media and chronic illness. She has worked in game design and literary publishing, and her academic writing includes work on Instagram, affect theory, chronic pain, and memes."
"047694","Prerequisite: Enrolment in the Specialization in Design for the Theatre or written permission of the Department. Students study drawing and drafting techniques for the stage with emphasis on observation and rendering. They examine specific drawing methods to efficiently communicate design ideas. Focus is on basic drawing and drafting techniques using traditional and modern media."
"047695","Prerequisite: Written permission of the Department of Theatre. Students apply their design knowledge to special projects, which may include portfolio development or the design of Department of Theatre productions.NOTE: This course may be repeated for credit in this program, provided the subject matter is different each time."
"047696","Prerequisite: DFTT 209 and 210 or written permission of the Department of Theatre. Students study design with a variety of media, with an emphasis on imaginative and analytical processes. They participate in lectures and studios, and examine the theories, aesthetics, and conventions of multimedia design."
"047697","Prerequisite: DFTT 209 and 210 or written permission of the Department of Theatre. Students study elements of analog and digital media with an emphasis on the execution of design ideas. They participate in lectures and studios, and examine elements of multimedia as practical, expressive, and interpretive forms. The focus is on basic realization methods, for example, the installation of projection and sound equipment. Students have scheduled access to a theatre space."
"047698","Prerequisite: ACTT 209 or PERC 209; two of ACTT 210, DFTT 210, PERC 210; DFTT 209; FFAR 250; PERC 211, 212; and written permission of the Department of Theatre. Students learn to collaborate with directors, other designers, and technical staff to creatively realize set, costume, lighting, properties, video, and sound designs for live performance. NOTE: Students enrolled in this course are required to pay a production fee."
"047699","Prerequisite: ACTT 209 or PERC 209; two of ACTT 210, DFTT 210, PERC 210; DFTT 209; FFAR 250; PERC 211, 212; and written permission of the Department of Theatre. Students learn to collaborate with directors, other designers, and technical staff to creatively realize set, costume, lighting, properties, video, and sound designs for live performance. NOTE: Students enrolled in this course are required to pay a production fee."
"047700","Prerequisite: The following courses must be completed previously: DFTT 212; and one ofACTT 210, DFTT 210, PERC 210; and FFAR 250; and PERC 211, PERC 212. Permissionof the Program Coordinator is required.Description: Students examine theories and practices of stage management, productionmanagement and technical direction and develop technical skills in scenery, properties,and costumes, as well as lighting, video and sound. By completing specific assignmentsrelated to department public performances, students are introduced to the language, tools,and techniques used in rehearsal halls, shops, and backstage.NOTE: Students enrolled in this course are required to pay a Theatre Lab Fee."
"047701","Prerequisite: The following courses must be completed previously: DFTT 212; and one ofACTT 210, DFTT 210, PERC 210; and FFAR 250; and PERC 211, PERC 212. Permissionof the Program Coordinator is required.Description: Students study theories and practices of stage management, productionmanagement, and technical direction. They develop technical skills in scenery, properties,and costumes, as well as lighting, video and sound. By completing specific assignmentsrelated to department public performances, students are introduced to the language, tools,and techniques used in rehearsal halls, shops, and backstage.NOTE: Students enrolled in this course are required to pay a Theatre Lab Fee."
"047702","Prerequisite: DFTT 305 and written permission of the Department of Theatre. This course provides students with the opportunity to design and implement an independent project, supervised by a full-time faculty member."
"047703","Prerequisite: DFTT 350 or 351 and written permission of the Department of Theatre. Students learn to collaborate with directors, other designers, and technical staff at an advanced level to creatively realize set, costume, lighting, properties, video, and sound designs for live performance. NOTE: This course may be repeated for credit in this program, provided the subject matter is different each time. Students enrolled in this course are required to pay a production fee."
"047704","Prerequisite: The following courses must be completed previously: DFTT 370 or DFTT371. Permission of the Program Coordinator is required.Description: Students study advanced theories and practices of stage management,production management, and technical direction. They develop technical skills in scenery,properties, and costumes, as well as in lighting, video and sound. By completing specificassignments related to department public performances, students are introduced to thelanguage, tools, and techniques in rehearsal halls, shops, and backstage.NOTE: Students enrolled in this course are required to pay a Theatre Lab Fee.NOTE: This course may be repeated for credit in this program, provided the productionassignment is different each time."
"047705","Prerequisite: The following courses must be completed previously: DFTT 370 or DFTT371. Permission of the Program Coordinator is required.Description: Students study advanced theories and practices of stage management,production management, and technical direction. They develop technical skills in scenery,properties, and costumes, as well as in lighting, video, and sound. By completing specificassignments related to department public performances, students are introduced to thelanguage, tools, and techniques in rehearsal halls, shops, and backstage.NOTE: This course may be repeated for credit in this program, provided the subject matteris different each time.NOTE: Students enrolled in this course are required to pay a Theatre Lab Fee.NOTE: This course may be repeated for credit in this program, provided the productionassignment is different each time."
"047706","Prerequisite: 24 credits in degree program and written permission of the Department of Theatre. This course provides students with the opportunity to obtain credit for work completed for a recognized theatre company, or a project under the joint supervision of a qualified professional and a full-time Theatre faculty member. NOTE: Students who have received credit for PERC 408 or PROD 408 may not take this course for credit."
"047707","Prerequisite: DFTT 408 and written permission of the Department of Theatre. This course provides students with the opportunity to obtain credit for work completed for a recognized theatre company, or a project under the joint supervision of a qualified professional and a full-time Theatre faculty member. NOTE: Students who have received credit for PERC 409 or PROD 409 may not take this course for credit."
"047708",""
"047709",""
"047710","Discrete versus continuous-time signals. Properties of discrete-time systems. Linear Time Invariant (LTI) systems. Unit impulse response and convolution. Systems based on linear constant-coefficient difference equations. DiscreteFourier series. The Fourier transform representation of signals and systems. Inverse Fourier transform. Sampling of continuous-time signals. Reconstruction of a signal from its samples. Discrete-time processing of continuous-time signals. Quantization. The Z-Transform and inverse Z-Transform. Unilateral Z-Transform. Transfer function and block diagram representation of LTI systems. Basic structures for Finite-Impulse-Response and Infinite-Impulse-Response filters. Computer-based MATLAB simulation. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: 15 hours total.Prerequisite: ELEC 242 or ELEC 264.NOTE: Students who have received credit for ELEC 364 may not take this course for credit."
"047711",""
"047712",""
"047714",""
"047715","Prerequisite: ELEC 342 or ELEC 364; ENGR 371. Analog communications and frequency multiplexing; pulse-code-modulation and time multiplexing; additive white Gaussian noise; matched filter and correlator receiver; maximum likelihood receiver and error probability; intersymbol interference, pulse shaping filter; Signal Space Analysis; Union Bound on theprobability of error; Pass-band communication Systems; coherent and non-coherent communication systems. Introduction to synchronization. Lectures: three hours per week. Laboratory: 15 hours total. NOTE: Students who have received credit for ELEC 462 may not take this course for credit."
"047716","Please see Graduate Calendar"
"047717",""
"047718","Please see Graduate Calendar"
"047719","Please see Graduate Calendar"
"047720",""
"047721","Please see Graduate Calendar"
"047722",""
"047723","Please see Graduate Calendar"
"047724","Please see Graduate Calendar"
"047725",""
"047726",""
"047727",""
"047728",""
"047729","Do you want to perfect your writing in English, but have doubts about your grammar? Do you want to move your writing from functional closer to the level and style of a native speaker?English Grammar 1 is the first in a set of two grammar workshops targeted toward non-native English-speaking graduate students at Concordia University. This workshop gives participants a solid foundation needed to move toward producing polished papers, reports, and theses at an advanced level. English Grammar 1 helps remedy some of the most persistent grammar problems that advanced learners of English face – namely, those related to subject-verb agreement, articles, choosing the right verb tense and the use of passive voice – and it supports students who want to become better writers.~~~ By the end of this workshop, participants will be able to:1.	Identify and solve some of the most common grammar problems non-native English-speaking graduate students face such as subject-verb agreement, articles, verb tense and passive voice.2.	Recognize and correct these grammar problems when they appear in texts.3.	Apply grammar-related specificities of English academic writing style in own writing.~~~This workshop is led by Javier Ibarra-Isassi. Javier is a PhD candidate in Biology and his research is focused on answering the questions where organisms are in the world and why they are there. He has a soft spot for ants, so he chose these little creatures as the model system of his research. Before coming to Montreal, he completed his BSc in El Salvador and his MSc in Brazil. Javier has experience in publishing and peer-reviewing academic articles and presenting his research in international conferences. When not doing research, Javier is teaching, reading, or honing his cooking skills."
